Timestamp,First choice,Second choice,Third choice
3/17/2019 11:41:37,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:42:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:42:43,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:43:36,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:44:01,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:44:59,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:45:31,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:45:39,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:46:47,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:46:53,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:47:20,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:47:35,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:48:02,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:48:07,@scottlincicome,@AlanMCole,@AlanMCole
3/17/2019 11:48:18,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:48:30,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:48:40,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:48:49,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:48:57,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:49:21,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:49:54,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:49:58,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:50:03,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:50:21,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:50:43,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:51:45,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:52:08,@scottlincicome,"@mattyglesias, @AlanMCole",@mattyglesias
3/17/2019 11:52:16,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:52:36,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:53:37,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:54:16,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:54:41,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:55:48,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:56:23,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:56:39,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:56:53,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 11:57:27,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:57:57,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:58:23,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:58:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:59:01,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 11:59:13,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:59:14,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:59:15,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:59:17,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:59:29,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:59:29,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:59:29,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:59:30,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:59:31,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:59:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:00:11,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:00:28,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:00:35,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:00:46,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:01:12,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:01:21,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:01:22,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:02:55,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:03:05,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:03:12,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:03:25,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:03:41,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:03:47,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:03:53,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:04:04,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:04:57,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:07:07,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:07:12,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:08:09,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:08:58,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:09:06,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:09:35,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:09:35,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 12:09:40,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:10:07,@scottlincicome,@AlanMCole,@scottlincicome
3/17/2019 12:10:31,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:11:45,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:11:49,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:12:57,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:13:26,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 12:13:51,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:13:58,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:14:21,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:14:31,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:14:45,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:15:14,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:15:36,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:15:39,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:15:43,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:15:44,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:15:52,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:16:02,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:16:02,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:16:09,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:16:18,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:16:53,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:16:59,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:17:49,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:17:59,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:18:00,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 12:18:16,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:18:34,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:18:34,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:18:41,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:18:49,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:19:18,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 12:19:33,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:19:44,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:19:49,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:20:38,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:21:09,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:21:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:21:47,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:22:14,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:22:29,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:22:29,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 12:22:46,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:22:57,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 12:23:15,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:23:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:24:00,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:24:14,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:24:47,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:24:59,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 12:25:03,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 12:26:38,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:26:49,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:27:24,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:27:28,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:27:53,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:27:58,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:28:00,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:28:22,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 12:28:29,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:29:31,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:30:01,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:30:14,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:30:17,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:32:17,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:32:17,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 12:32:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:32:37,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:32:44,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:32:44,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:33:43,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:34:10,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:34:50,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:35:52,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:36:46,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:36:49,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:37:50,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:38:27,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:38:36,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:39:22,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:39:33,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:39:54,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:40:11,@scottlincicome,"@mattyglesias, @AlanMCole",@AlanMCole
3/17/2019 12:40:43,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:40:47,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:41:03,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 12:41:03,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 12:41:56,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:42:51,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:43:47,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:44:45,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:44:59,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:45:23,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:46:20,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:46:23,@scottlincicome,@AlanMCole,@scottlincicome
3/17/2019 12:47:39,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:48:02,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:48:15,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:48:18,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 12:48:19,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 12:48:28,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 12:48:34,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:48:41,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 12:50:07,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:50:31,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:51:00,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:51:46,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:51:51,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 12:51:53,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:54:49,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:55:56,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 12:56:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:56:44,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 12:59:08,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 12:59:40,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 12:59:55,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:00:16,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:00:34,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:00:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:01:06,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:01:14,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:01:48,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:03:02,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:03:15,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:06:00,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:06:45,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:07:15,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 13:08:32,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:09:27,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:10:00,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:10:41,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:11:17,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:12:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:13:14,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:13:38,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:13:48,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:14:51,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:15:19,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:15:52,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:15:54,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 13:16:26,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:17:04,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:17:37,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:19:01,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:19:47,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:19:55,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:20:33,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:20:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:21:25,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:23:21,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:24:30,@mattyglesias,@AlanMCole,@AlanMCole
3/17/2019 13:24:35,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:24:52,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:25:12,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:25:23,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:26:43,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:27:17,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:29:13,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 13:31:13,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:31:15,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:32:14,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:32:20,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:33:12,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:33:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:34:06,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:33:48,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:36:32,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:37:13,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 13:37:25,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:37:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:38:12,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:38:51,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:39:19,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:39:56,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 13:42:08,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:42:08,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:43:03,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:43:18,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:43:23,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:43:49,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:44:53,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:45:08,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:45:21,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:45:30,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 13:45:58,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:47:10,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:49:24,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:49:42,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:50:20,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:50:31,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:50:47,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 13:50:49,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:51:41,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:53:11,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:53:21,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 13:53:47,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:53:50,@scottlincicome,@scottlincicome,@AlanMCole
3/17/2019 13:54:43,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:55:53,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:56:14,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 13:56:32,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 13:57:07,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 13:57:19,@AlanMCole,@scottlincicome,@AlanMCole
3/17/2019 13:59:26,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:00:37,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 14:02:09,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:02:19,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:02:48,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:03:08,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 14:03:59,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:04:05,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:04:11,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 14:04:28,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:05:08,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:05:35,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:06:17,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:07:45,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:08:28,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:10:28,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 14:11:02,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:11:30,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:12:04,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:12:32,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:12:53,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 14:13:51,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:13:58,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:14:18,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:14:38,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:14:58,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:15:06,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:17:01,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:17:21,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 14:17:22,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 14:17:38,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:18:00,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:18:10,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:18:38,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:18:43,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 14:18:47,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:19:00,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:19:13,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:19:39,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 14:20:15,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:21:05,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:22:13,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 14:23:19,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:23:29,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:23:41,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:24:12,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:25:28,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:27:13,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:28:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:28:50,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:29:31,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:30:50,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:32:31,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:32:57,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:33:04,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 14:33:45,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:34:40,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:36:08,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:36:09,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:36:35,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:36:46,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:37:14,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:37:47,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:38:53,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:39:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:39:37,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:39:40,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:39:41,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 14:40:30,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:40:48,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:40:48,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:40:49,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:40:57,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:41:13,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:41:18,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 14:41:55,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 14:42:06,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:42:22,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:42:26,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:42:35,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:42:42,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:42:50,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:43:03,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:43:08,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:43:17,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:43:21,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:43:23,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:43:24,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:43:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:43:52,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:43:57,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:43:59,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:44:10,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 14:44:15,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:44:19,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 14:44:21,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:44:26,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:44:27,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 14:44:40,@mattyglesias,@scottlincicome,@AlanMCole
